job_retired,job_student,default_unknown,contact_cellular,contact_telephone,month_dec,month_mar,month_may,month_oct,month_sep,poutcome_success,pdays,previous,emp_var_rate,euribor3m,nr_employed,cons_price_idx,cons_conf_idx,y
1,0,0,1,0,0,0,0,1,0,0,0,0,-1.1,1.0208240803991628,4963.6,0.94601,-49.5,1
0,0,0,1,0,0,0,0,0,0,0,0,1,-1.7,0.8293618453903923,4991.6,0.94215,-40.3,1
0,0,1,0,1,0,0,0,0,0,0,0,0,1.4,4.959,5228.1,0.94465,-41.8,1
0,0,0,1,0,0,0,1,0,0,0,0,0,-1.8,0.6958081882736663,5008.7,0.93876,-40.0,1
1,0,0,1,0,0,0,0,0,0,0,0,1,-2.9,0.8513761345831803,5076.2,0.92201,-31.4,1
0,0,0,0,1,0,1,0,0,0,0,0,0,-1.8,0.645468276478593,5008.7,0.9336899999999999,-34.8,1
1,0,0,1,0,0,1,0,0,0,1,1,1,-1.8,0.6535309525487623,5008.7,0.9336899999999999,-34.8,1
0,0,0,1,0,0,0,1,0,0,0,0,0,-1.8,1.291,5099.1,0.9289299999999998,-46.2,1
0,0,0,1,0,0,0,0,0,0,1,1,2,-3.4,0.715,5017.5,0.9264899999999999,-30.1,1
0,0,0,1,0,0,0,0,0,0,0,0,0,1.4,4.957,5228.1,0.93918,-42.7,1
0,0,0,1,0,0,0,0,0,0,0,1,2,-3.4,0.715504884160664,5017.5,0.9264899999999999,-30.1,1
0,0,0,1,0,0,0,0,0,0,0,0,0,-0.1,4.021,5195.8,0.932,-42.0,1
0,0,0,1,0,0,0,0,0,0,0,0,0,-1.8,1.365,5099.1,0.93075,-47.1,1
0,0,0,0,1,0,0,0,1,0,0,0,0,-0.1,4.920708489142916,5195.8,0.93798,-40.4,1
0,0,0,1,0,1,0,0,0,0,1,1,1,-3.0,0.7168238595695561,5023.5,0.92713,-33.0,1
0,0,0,1,0,0,0,0,1,0,0,0,0,-3.4,0.720417044285126,5017.5,0.9243100000000001,-26.9,1
0,0,0,1,0,0,0,0,0,0,1,1,1,-1.8,1.365,5099.1,0.93075,-47.1,1
0,0,0,1,0,0,0,0,0,0,0,0,0,-0.1,4.12,5195.8,0.932,-42.0,1
0,0,0,1,0,0,0,0,0,0,0,0,1,-1.8,1.3655281687711178,5099.1,0.93075,-47.1,1
0,0,0,1,0,0,0,0,0,0,0,0,0,-2.9,1.239669308388392,5076.2,0.92963,-40.8,1
0,0,0,1,0,0,0,1,0,0,1,1,1,-1.8,1.3037755746684516,5099.1,0.9289299999999998,-46.2,1
0,0,1,1,0,0,0,1,0,0,0,0,1,-1.8,1.2754857767412073,5099.1,0.9289299999999998,-46.2,1
0,0,1,0,1,0,0,1,0,0,0,0,0,1.1,4.86,5191.0,0.93994,-36.4,1
0,0,0,0,1,0,0,0,0,0,0,0,0,1.4,4.961,5228.1,0.94465,-41.8,1
0,0,0,0,1,0,0,0,0,0,0,0,0,-1.7,0.773438203474657,4991.6,0.9408443178731272,-39.89197433535224,1
0,0,0,1,0,0,0,0,0,0,1,1,2,-1.7,0.8959999999999999,4991.6,0.94215,-40.3,1
0,0,0,1,0,0,0,0,0,0,1,1,2,-1.7,0.791212410287161,4991.6,0.94215,-40.3,1
0,0,0,1,0,0,0,0,0,0,0,0,0,-2.9,0.8605662539752712,5076.2,0.92201,-31.4,1
0,0,0,1,0,0,0,0,0,0,0,0,0,-2.9,1.045637224629617,5076.2,0.92469,-33.6,1
0,0,1,0,1,0,0,0,0,0,0,0,0,1.4,4.865737993544555,5228.1,0.94465,-41.8,1
1,0,0,1,0,0,0,0,0,0,0,0,0,1.4,4.965,5228.1,0.9344399999999999,-36.1,1
0,0,0,1,0,0,0,0,0,0,0,0,0,1.4,4.968,5228.1,0.93918,-42.7,1
0,0,0,1,0,0,0,0,0,0,0,0,1,-2.9,1.26,5076.2,0.92963,-40.8,1
0,0,0,0,1,0,0,1,0,0,0,0,0,1.1,4.856,5191.0,0.93994,-36.4,1
0,0,0,0,1,0,0,1,0,0,0,0,0,-1.8,1.354,5099.1,0.9289299999999998,-46.2,1
0,0,0,1,0,0,0,0,0,0,0,0,0,-2.9,1.26,5076.2,0.92963,-40.8,1
0,0,0,1,0,0,0,0,0,0,1,1,1,-2.9,0.8502145612618801,5076.2,0.92201,-31.4,1
0,0,0,1,0,0,0,0,0,0,0,0,0,-0.1,4.0760000000000005,5195.8,0.932,-42.0,1
0,0,0,1,0,0,0,0,0,0,0,0,0,1.4,4.964,5228.1,0.9344399999999999,-36.1,1
0,0,0,1,0,0,0,0,0,1,1,1,2,-3.4,0.7720090777957778,5017.5,0.92379,-29.8,1
0,0,0,1,0,0,0,0,0,0,0,0,0,-1.8,1.365,5099.1,0.93075,-47.1,1
0,0,1,1,0,0,0,0,0,0,0,0,0,1.4,4.962,5228.1,0.93918,-42.7,1
0,0,0,1,0,0,0,0,0,0,0,0,0,-2.9,1.0819353659265927,5076.2,0.92469,-33.6,1
0,0,0,0,1,0,0,0,0,0,0,0,0,1.4,4.864,5228.1,0.94465,-41.8,1
0,0,0,1,0,0,0,0,0,0,0,0,0,-2.9,1.0590000000000002,5076.2,0.92469,-33.6,1
0,0,0,1,0,0,0,0,0,0,0,0,0,-1.8,1.365,5099.1,0.93075,-47.1,1
0,0,0,1,0,0,0,1,0,0,0,0,0,-1.8,1.334,5099.1,0.9289299999999998,-46.2,1
0,0,0,1,0,0,0,0,0,0,0,0,0,-1.8,1.4482337337888762,5099.1,0.93075,-47.1,1
0,0,0,1,0,0,0,1,0,0,0,0,0,-1.8,1.281,5099.1,0.9289299999999998,-46.2,1
0,0,0,1,0,0,0,0,0,0,0,0,0,1.4,4.962,5228.1,0.93918,-42.7,1
0,0,0,1,0,0,0,0,0,1,1,1,2,-1.1,0.8830883978621634,4963.6,0.94199,-37.5,1
0,0,0,1,0,0,0,0,0,0,0,0,0,-2.9,1.26,5076.2,0.92963,-40.8,1
0,0,0,1,0,0,0,0,0,0,0,0,0,-1.8,0.6451084560912745,5008.7,0.93749,-34.6,1
0,0,0,1,0,0,0,0,0,0,0,0,0,-1.7,0.8035824605759668,4991.6,0.94215,-40.3,1
0,0,1,1,0,0,0,0,0,0,0,0,0,1.4,4.962,5228.1,0.93918,-42.7,1
0,0,0,1,0,0,0,0,0,0,0,0,1,-1.7,0.8904152339360583,4991.6,0.94215,-40.3,1
0,0,0,1,0,0,0,1,0,0,1,1,1,-1.8,0.683401079056877,5008.7,0.93876,-40.0,1
0,0,1,1,0,0,0,0,0,0,0,0,0,1.4,4.965,5228.1,0.9344399999999999,-36.1,1
0,0,0,1,0,0,0,1,0,0,0,0,0,-1.8,1.281,5099.1,0.9289299999999998,-46.2,1
0,0,0,1,0,0,0,0,0,0,0,1,2,-3.4,0.7168567845814513,5017.5,0.9264899999999999,-30.1,1
0,0,0,1,0,0,0,0,0,0,0,0,0,-1.8,0.645633030766922,5008.7,0.93749,-34.6,1
0,0,0,1,0,0,0,0,0,0,1,1,2,-1.7,0.7210079459378936,4991.6,0.94055,-39.8,1
0,0,0,1,0,0,0,1,0,0,0,0,0,-1.8,1.354,5099.1,0.9289299999999998,-46.2,1
1,0,0,1,0,0,0,0,1,0,0,0,0,-3.4,0.7206528379940955,5017.5,0.9243100000000001,-26.9,1
0,0,0,1,0,0,0,1,0,0,0,0,0,-1.8,1.266,5099.1,0.9289299999999998,-46.2,1
0,0,0,1,0,0,0,0,0,0,0,0,1,-1.7,0.8874455977338069,4991.6,0.94027,-38.3,1
1,0,0,1,0,0,0,0,0,0,1,1,1,-3.4,0.7156943486632465,5017.5,0.9264899999999999,-30.1,1
0,0,0,1,0,0,0,0,0,0,0,0,0,1.4,4.965,5228.1,0.9344399999999999,-36.1,1
0,0,0,0,1,0,0,0,0,0,0,0,0,1.4,4.96,5228.1,0.94465,-41.8,1
0,0,0,1,0,0,1,0,0,0,0,0,0,-1.8,1.811,5099.1,0.92843,-50.0,1
0,0,0,1,0,0,0,0,0,0,0,0,0,-1.8,0.6455117217460754,5008.7,0.93749,-34.6,1
0,0,0,1,0,0,0,0,0,0,0,0,1,-2.9,1.262,5076.2,0.92963,-40.8,1
0,0,0,1,0,0,0,0,0,0,0,0,0,-3.4,0.72,5017.5,0.9264899999999999,-30.1,1
0,0,0,1,0,0,0,0,0,0,0,0,0,-0.1,4.021,5195.8,0.932,-42.0,1
1,0,0,1,0,0,0,0,0,0,0,0,0,-2.9,0.8770669790488655,5076.2,0.92201,-31.4,1
0,0,1,1,0,0,0,1,0,0,0,0,0,-1.8,1.327,5099.1,0.9289299999999998,-46.2,1
0,0,0,0,1,0,0,0,0,0,0,0,0,-2.9,0.8714376170420592,5076.2,0.92201,-31.4,1
0,0,0,1,0,0,0,1,0,0,0,0,0,-1.8,1.327,5099.1,0.9289299999999998,-46.2,1
0,0,0,1,0,0,0,0,0,0,0,0,0,-1.8,1.392,5099.1,0.93075,-47.1,1
0,0,0,0,1,0,0,1,0,0,0,0,0,1.1,4.855,5191.0,0.93994,-36.4,1
0,0,0,0,1,0,0,0,0,0,0,0,0,-2.9,1.2798347406476696,5076.2,0.92963,-40.8,1
0,0,0,1,0,0,0,0,0,0,0,0,0,-1.7,0.904,4991.6,0.94027,-38.3,1
0,0,0,1,0,0,0,1,0,0,0,0,1,-1.8,1.25,5099.1,0.9289299999999998,-46.2,1
0,0,0,1,0,0,0,0,0,0,0,0,0,-1.1,1.0401402671601756,4963.6,0.94767,-50.8,1
0,0,0,0,1,0,0,1,0,0,0,0,0,1.1,4.857,5191.0,0.93994,-36.4,1
0,0,1,1,0,0,0,0,0,0,0,0,0,1.4,4.967,5228.1,0.9344399999999999,-36.1,1
0,0,0,1,0,0,0,0,0,0,0,0,0,1.4,4.963,5228.1,0.9344399999999999,-36.1,1
0,0,0,0,1,0,0,0,1,0,0,0,0,-3.4,0.7411476024796663,5017.5,0.9243100000000001,-26.9,1
0,0,0,1,0,0,0,0,0,0,0,0,0,-1.8,1.365,5099.1,0.93075,-47.1,1
0,0,0,1,0,0,0,0,0,0,0,0,0,-1.8,1.365,5099.1,0.93075,-47.1,1
0,0,0,1,0,0,0,0,0,0,0,0,0,1.4,4.96,5228.1,0.93918,-42.7,1
0,0,0,1,0,0,0,0,1,0,0,0,0,-3.4,0.743,5017.5,0.9243100000000001,-26.9,1
0,0,1,1,0,0,0,0,0,0,0,0,0,1.4,4.964,5228.1,0.9344399999999999,-36.1,1
0,0,1,1,0,0,0,0,0,0,0,0,0,1.4,4.962,5228.1,0.93918,-42.7,1
0,0,0,1,0,0,0,0,0,0,0,0,0,-3.4,0.715,5017.5,0.9264899999999999,-30.1,1
1,0,0,1,0,0,1,0,0,0,0,0,0,-1.8,0.634440437524426,5008.7,0.9336899999999999,-34.8,1
0,0,0,0,1,0,0,1,0,0,0,0,0,1.1,4.86,5191.0,0.93994,-36.4,1
0,0,0,1,0,0,0,0,0,0,0,0,0,-1.8,1.365,5099.1,0.93075,-47.1,1
0,0,0,1,0,0,0,0,0,0,0,0,0,-0.1,4.0760000000000005,5195.8,0.932,-42.0,1
0,0,1,1,0,0,0,0,0,0,0,0,0,1.4,4.965,5228.1,0.9344399999999999,-36.1,1
0,0,0,1,0,0,0,1,0,0,0,0,1,-1.8,1.25,5099.1,0.9289299999999998,-46.2,1
0,0,0,1,0,0,0,0,0,0,0,0,0,-2.9,1.26,5076.2,0.92963,-40.8,1
0,0,0,1,0,0,0,0,0,0,0,0,1,-2.9,1.2616448288768667,5076.2,0.92963,-40.8,1
1,0,0,1,0,0,0,1,0,0,0,0,0,-1.8,1.354,5099.1,0.9289299999999998,-46.2,1
0,0,0,1,0,0,0,0,0,0,0,0,0,-1.7,0.8847740942776832,4991.6,0.94215,-40.3,1
0,0,1,1,0,0,0,0,0,0,0,0,0,1.4,4.966,5228.1,0.9344399999999999,-36.1,1
0,0,0,1,0,0,1,0,0,0,0,0,0,-1.8,0.6546380141084007,5008.7,0.9336899999999999,-34.8,1
0,0,0,1,0,0,0,0,1,0,0,0,1,-3.4,0.74,5017.5,0.9243100000000001,-26.9,1
0,0,0,1,0,0,0,0,0,0,0,0,0,-1.7,0.8854100391273445,4991.6,0.94215,-40.3,1
0,0,0,1,0,0,1,0,0,0,0,0,1,-1.8,0.6547720992146444,5008.7,0.9336899999999999,-34.8,1
0,0,0,1,0,0,0,1,0,0,0,0,0,-1.8,1.266,5099.1,0.9289299999999998,-46.2,1
0,0,0,1,0,0,0,0,0,0,1,1,1,-2.9,1.072240177095358,5076.2,0.92469,-33.6,1
0,0,0,1,0,0,0,0,0,0,1,1,3,-1.7,0.8960878562038667,4991.6,0.94215,-40.3,1
0,0,0,1,0,0,0,0,0,0,0,0,0,-2.9,1.26,5076.2,0.92963,-40.8,1
1,0,0,0,1,0,0,0,0,0,0,0,0,1.4,4.898087528271141,5228.1,0.94465,-41.8,1
0,0,0,0,1,0,0,1,0,0,0,0,0,-1.8,1.2959319336314772,5099.1,0.9289299999999998,-46.2,1
0,0,0,1,0,0,0,0,0,0,0,0,1,-1.7,0.871426599581636,4991.6,0.94215,-40.3,1
0,0,0,0,1,0,0,0,0,0,0,0,0,-2.9,1.0773437709189708,5076.2,0.92469,-33.6,1
0,0,0,1,0,0,1,0,0,0,0,0,0,-1.8,1.531,5099.1,0.92843,-50.0,1
0,0,0,1,0,0,0,1,0,0,0,0,0,-1.8,1.244,5099.1,0.9289299999999998,-46.2,1
0,0,0,1,0,0,0,0,0,0,0,0,0,-1.8,1.392,5099.1,0.93075,-47.1,1
0,0,0,1,0,0,0,0,0,0,1,1,1,-2.9,0.8838953253984259,5076.2,0.92201,-31.4,1
0,0,0,1,0,0,0,1,0,0,0,0,1,-1.8,1.291,5099.1,0.9289299999999998,-46.2,1
0,0,1,1,0,0,0,0,0,0,0,0,0,1.4,4.962,5228.1,0.93918,-42.7,1
0,0,1,0,1,0,0,1,0,0,0,0,0,1.1,4.857,5191.0,0.93994,-36.4,1
0,0,0,1,0,0,0,0,0,0,0,0,0,-1.8,1.406,5099.1,0.93075,-47.1,1
0,0,1,1,0,0,0,0,0,0,0,0,0,1.4,4.957397102401831,5228.1,0.93918,-42.7,1
0,0,0,1,0,0,0,0,0,0,0,0,0,-1.8,1.405,5099.1,0.93075,-47.1,1
0,0,0,1,0,0,0,0,0,0,0,0,0,1.4,4.962,5228.1,0.93918,-42.7,1
0,0,0,1,0,0,0,0,0,0,0,0,0,-1.8,1.365,5099.1,0.93075,-47.1,1
0,0,0,1,0,0,0,0,0,0,0,0,0,1.4,4.963,5228.1,0.93918,-42.7,1
0,0,0,1,0,0,0,0,1,0,1,1,1,-1.1,1.029139929566191,4963.6,0.94601,-49.5,1
0,0,0,0,1,0,0,0,0,0,0,0,0,1.4,4.961,5228.1,0.94465,-41.8,1
0,0,0,1,0,0,0,0,0,0,0,0,0,1.4,4.968,5228.1,0.93918,-42.7,1
0,0,0,1,0,0,0,1,0,0,0,0,0,-1.8,1.354,5099.1,0.9289299999999998,-46.2,1
0,0,0,1,0,0,0,1,0,0,0,0,0,-1.8,1.354,5099.1,0.9289299999999998,-46.2,1
0,0,1,1,0,0,0,1,0,0,0,0,1,-1.8,1.334,5099.1,0.9289299999999998,-46.2,1
0,0,0,1,0,0,0,0,0,0,1,1,2,-3.4,0.7140000000000001,5017.5,0.9264899999999999,-30.1,1
0,1,0,1,0,0,0,1,0,0,0,0,0,-1.8,0.6999190258905278,5008.7,0.93876,-40.0,1
0,0,0,0,1,0,0,1,0,0,0,0,0,1.1,4.859,5191.0,0.93994,-36.4,1
0,0,0,1,0,0,0,0,0,0,0,0,0,-2.9,1.281,5076.2,0.92963,-40.8,1
0,0,0,1,0,0,0,1,0,0,1,1,4,-1.8,0.679816749245629,5008.7,0.93876,-40.0,1
0,0,0,1,0,0,0,0,0,0,0,0,0,-2.9,0.873,5076.2,0.92201,-31.4,1
0,0,0,1,0,0,0,0,0,0,1,1,1,-3.4,0.715,5017.5,0.9264899999999999,-30.1,1
0,0,0,1,0,0,0,0,0,0,0,0,0,-1.8,0.642,5008.7,0.93749,-34.6,1
0,0,0,1,0,0,0,1,0,0,0,0,0,-1.8,1.244,5099.1,0.9289299999999998,-46.2,1
0,0,0,1,0,0,0,0,0,0,1,1,1,-2.9,0.8725219993665482,5076.2,0.92201,-31.4,1
0,0,0,1,0,0,1,0,0,0,0,0,0,-1.8,1.531,5099.1,0.92843,-50.0,1
0,0,0,0,1,0,0,1,0,0,0,0,0,1.1,4.856,5191.0,0.93994,-36.4,1
0,0,0,1,0,0,0,0,0,0,0,0,0,-1.7,0.8360158435481244,4991.6,0.94215,-40.3,1
0,0,0,0,1,0,0,0,0,0,0,0,0,-2.9,1.2486350967047228,5076.2,0.92963,-40.8,1
0,0,0,1,0,0,0,0,0,0,0,0,0,-1.8,1.405,5099.1,0.93075,-47.1,1
0,0,0,1,0,0,0,0,0,0,0,0,0,1.4,4.963,5228.1,0.93918,-42.7,1
0,0,0,1,0,0,0,0,0,0,0,0,0,1.4,4.962,5228.1,0.93918,-42.7,1
0,0,0,1,0,0,0,0,0,0,0,0,0,1.4,4.958,5228.1,0.93918,-42.7,1
0,0,0,0,1,0,0,0,0,1,1,1,2,-1.1,0.879,4963.6,0.94199,-37.5,1
0,0,0,1,0,0,0,0,0,0,1,1,3,-1.7,0.754,4991.6,0.94055,-39.8,1
0,1,0,1,0,1,0,0,0,0,0,0,0,-3.0,0.7120000000000001,5023.5,0.92713,-33.0,1
0,0,0,1,0,0,0,0,0,0,0,0,0,-2.9,1.26,5076.2,0.92963,-40.8,1
0,0,0,1,0,0,0,0,0,0,0,0,0,-1.8,1.487387220403768,5099.1,0.93075,-47.1,1
0,0,0,1,0,0,0,1,0,0,0,0,0,-1.8,1.291,5099.1,0.9289299999999998,-46.2,1
0,0,0,1,0,0,0,0,0,0,0,0,0,1.4,4.964,5228.1,0.9344399999999999,-36.1,1
0,0,0,1,0,0,0,0,0,0,0,0,0,1.4,4.961,5228.1,0.93918,-42.7,1
0,0,0,1,0,0,0,0,0,0,0,0,1,-2.9,0.880621497758517,5076.2,0.92201,-31.4,1
0,0,0,1,0,0,0,0,1,0,0,0,0,-3.4,0.7418292292206582,5017.5,0.9243100000000001,-26.9,1
0,1,0,1,0,0,0,0,0,0,0,0,0,-1.8,1.405,5099.1,0.93075,-47.1,1
0,0,0,1,0,0,0,0,0,0,0,0,0,-2.9,1.0590000000000002,5076.2,0.92469,-33.6,1
0,1,0,1,0,0,0,0,0,0,0,0,2,-1.7,0.894994320183879,4991.6,0.94215,-40.3,1
0,0,0,1,0,0,0,0,0,0,0,0,0,1.4,4.968,5228.1,0.93918,-42.7,1
0,0,0,1,0,0,0,0,0,0,0,0,0,1.4,4.963,5228.1,0.93918,-42.7,1
0,0,0,1,0,0,0,0,0,0,1,1,2,-1.8,0.6373643246606756,5008.7,0.93749,-34.6,1
0,0,0,0,1,0,0,0,0,0,0,0,0,1.4,4.959,5228.1,0.94465,-41.8,1
0,0,0,1,0,0,0,0,0,0,0,0,0,-2.9,1.26,5076.2,0.92963,-40.8,1
0,0,0,1,0,0,0,0,0,0,1,1,1,-1.8,1.3827152192519523,5099.1,0.93075,-47.1,1
0,0,0,1,0,0,0,0,0,0,1,1,2,-3.4,0.714494646930613,5017.5,0.9264899999999999,-30.1,1
0,0,0,1,0,0,0,0,0,0,0,0,0,-1.8,1.365,5099.1,0.93075,-47.1,1
0,0,0,1,0,0,0,0,0,0,0,0,0,-1.1,1.0312897681382402,4963.6,0.94767,-50.8,1
0,0,0,0,1,0,0,0,0,0,0,0,0,1.4,4.958,5228.1,0.94465,-41.8,1
0,0,0,1,0,0,0,0,1,0,0,0,1,-3.4,0.74,5017.5,0.9243100000000001,-26.9,1
0,0,0,1,0,0,0,0,0,0,0,0,0,1.4,4.967,5228.1,0.9344399999999999,-36.1,1
0,0,0,1,0,0,0,1,0,0,0,0,0,-1.8,1.2990000000000002,5099.1,0.9289299999999998,-46.2,1
0,0,0,1,0,0,0,0,0,0,1,1,1,-2.9,0.8797403151371057,5076.2,0.92201,-31.4,1
0,0,0,1,0,0,0,0,0,0,1,1,1,-2.9,0.883,5076.2,0.92201,-31.4,1
0,0,0,1,0,0,0,0,0,0,0,0,0,-1.8,1.405,5099.1,0.93075,-47.1,1
0,0,0,1,0,0,0,0,0,0,1,1,1,-2.9,1.26,5076.2,0.92963,-40.8,1
0,0,0,1,0,0,0,0,1,0,1,1,2,-1.1,0.9876174050047076,4963.6,0.94601,-49.5,1
0,0,0,1,0,0,0,0,0,0,0,0,0,1.4,4.964,5228.1,0.9344399999999999,-36.1,1
0,0,0,1,0,0,0,0,0,0,0,0,1,-2.9,1.0354423361324312,5076.2,0.92469,-33.6,1
0,0,1,1,0,0,0,1,0,0,0,0,1,-1.8,1.266,5099.1,0.9289299999999998,-46.2,1
0,0,1,1,0,0,0,0,0,0,0,0,0,1.4,4.961,5228.1,0.93918,-42.7,1
0,0,0,1,0,0,0,1,0,0,1,1,1,-1.8,0.6820228665419596,5008.7,0.93876,-40.0,1
1,0,0,1,0,0,0,0,0,0,0,0,0,-1.7,0.8470162943422533,4991.6,0.94215,-40.3,1
0,0,0,1,0,0,0,0,0,0,1,1,1,-2.9,1.26,5076.2,0.92963,-40.8,1
0,0,0,1,0,0,0,1,0,0,0,0,0,-1.8,1.281,5099.1,0.9289299999999998,-46.2,1
1,0,0,1,0,0,0,0,0,0,0,0,0,-1.7,0.7341501144297738,4991.6,0.9406277375762985,-39.82429299259327,1
0,0,0,1,0,0,0,1,0,0,0,0,0,-1.8,1.3130000000000002,5099.1,0.9289299999999998,-46.2,1
0,0,0,1,0,0,1,0,0,0,0,0,0,-1.8,1.531,5099.1,0.92843,-50.0,1
0,0,0,1,0,0,0,1,0,0,0,0,0,-1.8,1.3130000000000002,5099.1,0.9289299999999998,-46.2,1
0,0,0,1,0,0,1,0,0,0,0,0,0,-1.8,1.656538178258387,5099.1,0.92843,-50.0,1
0,0,0,1,0,0,0,0,0,1,0,0,0,-3.4,0.8151913661806481,5017.5,0.92379,-29.8,1
1,0,0,1,0,0,0,0,0,0,0,0,0,1.4,4.9616863481547835,5228.1,0.93918,-42.7,1
0,0,0,0,1,0,0,0,0,0,1,1,2,-1.7,0.8404884434068735,4991.6,0.94215,-40.3,1
0,0,0,1,0,0,0,0,0,0,0,0,0,-0.1,4.214332702119367,5195.8,0.932,-42.0,1
0,0,0,1,0,0,1,0,0,0,0,0,0,-1.8,1.811,5099.1,0.92843,-50.0,1
0,0,0,1,0,0,0,0,0,0,0,0,0,-1.7,0.8435012407729934,4991.6,0.94215,-40.3,1
0,0,0,1,0,0,0,0,0,0,1,1,2,-1.7,0.8995883832685563,4991.6,0.94027,-38.3,1
0,0,0,1,0,0,0,1,0,0,0,0,1,-1.8,0.6764447757560264,5008.7,0.93876,-40.0,1
0,0,0,1,0,0,0,1,0,0,0,0,1,-1.8,0.697173690395095,5008.7,0.93876,-40.0,1
0,1,0,1,0,0,0,0,0,0,1,1,2,-3.4,0.7140000000000001,5017.5,0.9264899999999999,-30.1,1
0,0,0,0,1,0,0,0,0,0,0,0,0,-1.8,0.6459999999999999,5008.7,0.93749,-34.6,1
0,0,0,1,0,0,0,0,0,0,0,0,0,-2.9,1.26,5076.2,0.92963,-40.8,1
0,1,0,1,0,0,1,0,0,0,0,0,0,-1.8,1.8053983057537053,5099.1,0.92843,-50.0,1
0,0,0,1,0,0,0,1,0,0,0,0,0,-1.8,1.266,5099.1,0.9289299999999998,-46.2,1
0,0,0,1,0,0,0,0,0,1,0,0,0,-3.4,0.8183685676602621,5017.5,0.92379,-29.8,1
1,0,0,1,0,0,0,0,0,1,1,1,2,-1.1,0.8841298963244247,4963.6,0.94199,-37.5,1
0,0,0,1,0,0,0,0,0,0,0,0,1,-0.1,4.163823240907509,5195.8,0.932,-42.0,1
0,0,1,0,1,0,0,1,0,0,0,0,0,1.1,4.86,5191.0,0.93994,-36.4,1
0,0,0,1,0,0,0,0,0,0,0,0,0,-2.9,1.0471071769588984,5076.2,0.92469,-33.6,1
0,0,0,1,0,0,0,0,1,0,0,0,0,-1.1,0.959,4963.6,0.94601,-49.5,1
0,0,1,0,1,0,0,1,0,0,0,0,0,1.1,4.864,5191.0,0.93994,-36.4,1
0,0,0,1,0,0,0,0,0,0,0,0,0,-2.9,1.0459213102605396,5076.2,0.92469,-33.6,1
0,0,0,1,0,0,0,0,0,0,1,1,1,-1.7,0.7371850917732666,4991.6,0.94055,-39.8,1
0,0,0,1,0,0,0,0,0,0,0,0,0,-2.9,1.255683530040021,5076.2,0.92963,-40.8,1
0,0,0,1,0,0,0,1,0,0,0,0,0,-1.8,1.354,5099.1,0.9289299999999998,-46.2,1
0,0,0,1,0,0,0,0,0,0,0,0,0,-1.8,1.405,5099.1,0.93075,-47.1,1
0,0,0,0,1,0,0,0,0,0,0,0,0,-0.1,4.650525602310431,5195.8,0.932,-42.0,1
0,0,0,1,0,0,0,0,0,0,0,0,0,-2.9,1.262,5076.2,0.92963,-40.8,1
0,0,0,1,0,0,0,1,0,0,0,0,0,-1.8,0.6990000000000001,5008.7,0.93876,-40.0,1
0,0,0,1,0,0,0,0,0,0,0,0,0,-1.1,1.046,4963.6,0.94767,-50.8,1
0,0,0,1,0,0,0,0,0,0,0,0,1,-2.9,1.262,5076.2,0.92963,-40.8,1
0,0,0,1,0,0,0,0,0,0,0,0,0,-1.8,1.423,5099.1,0.93075,-47.1,1
0,0,0,1,0,0,0,1,0,0,0,0,0,-1.8,1.259,5099.1,0.9289299999999998,-46.2,1
0,0,0,1,0,0,0,0,0,0,1,1,2,-2.9,0.8700508836505285,5076.2,0.92201,-31.4,1
0,0,0,1,0,0,0,0,0,0,1,1,1,-1.7,0.8959613866304741,4991.6,0.94215,-40.3,1
0,0,0,1,0,0,0,0,0,0,1,1,1,-2.9,0.883457015460123,5076.2,0.92201,-31.4,1
0,0,0,1,0,0,0,1,0,0,0,0,0,-1.8,1.2990000000000002,5099.1,0.9289299999999998,-46.2,1
0,0,0,1,0,0,0,0,0,0,1,1,1,-2.9,0.8830206612527628,5076.2,0.92201,-31.4,1
0,0,0,1,0,0,0,0,1,0,1,1,1,-1.1,1.0301951837746945,4963.6,0.94601,-49.5,1
0,1,0,1,0,0,0,0,0,0,0,0,0,-1.7,0.8550298912726584,4991.6,0.9418593807638561,-40.20918148870502,1
0,0,1,1,0,0,0,1,0,0,0,0,0,-1.8,1.2464440179586527,5099.1,0.9289299999999998,-46.2,1
0,0,0,1,0,0,0,0,0,0,0,0,0,-2.9,0.8501688899804386,5076.2,0.92201,-31.4,1
0,0,0,1,0,0,0,0,0,0,0,0,0,-0.1,4.021,5195.8,0.932,-42.0,1
0,0,0,1,0,0,0,0,0,0,0,0,0,-0.1,4.12,5195.8,0.932,-42.0,1
0,0,0,1,0,0,0,0,0,0,1,1,2,-1.7,0.8568539030491885,4991.6,0.94215,-40.3,1
0,0,0,1,0,0,0,0,0,0,0,0,0,-1.8,1.365,5099.1,0.93075,-47.1,1
0,0,0,1,0,0,0,1,0,0,0,0,0,-1.8,1.2990000000000002,5099.1,0.9289299999999998,-46.2,1
0,0,0,1,0,0,0,0,0,0,0,0,1,-1.7,0.7246097715439097,4991.6,0.94055,-39.8,1
0,0,0,1,0,0,0,0,0,0,1,1,2,-1.1,1.0496831686500774,4963.6,0.94767,-50.8,1
0,0,0,0,1,0,0,1,0,0,0,0,0,1.1,4.8580000000000005,5191.0,0.93994,-36.4,1
0,0,0,0,1,0,0,1,0,0,1,1,2,-1.8,0.6689118204036409,5008.7,0.93876,-40.0,1
0,0,0,1,0,0,0,0,0,0,1,1,1,-1.8,1.365,5099.1,0.93075,-47.1,1
