euribor3m,nr_employed,emp_var_rate,contact_cellular,cons_price_idx,cons_conf_idx,pdays,day_of_week_mon,day_of_week_wed,day_of_week_thu,previous,marital_married,day_of_week_tue,marital_single,job_blue-collar,job_admin.,education_high.school,education_university.degree,poutcome_failure,education_basic,job_technician,marital_divorced,default_no,y
0.6776755650022009,5008.7,-1.8,1,0.93876,-40.0,1,0,0,0,4,1,0,0,0,0,0,1,0,0,0,0,1,1
0.6742983195166583,5008.7,-1.8,1,0.93876,-40.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
4.12,5195.8,-0.1,1,0.932,-42.0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0
4.9639999999999995,5228.1,1.4,1,0.93444,-36.1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
4.96,5228.1,1.4,1,0.9391799999999999,-42.7,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1.291,5099.1,-1.8,0,0.9289299999999998,-46.2,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,1,0
1.281,5099.1,-1.8,0,0.9289299999999998,-46.2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
1.25,5099.1,-1.8,1,0.9289299999999998,-46.2,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,0
4.856,5191.0,1.1,0,0.93994,-36.4,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
0.682,5008.7,-1.8,1,0.93876,-40.0,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1
1.26,5076.2,-2.9,1,0.92963,-40.8,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1
1.365,5099.1,-1.8,1,0.93075,-47.1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1
4.956722498748894,5228.1,1.4,0,0.94465,-41.8,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1
4.962,5228.1,1.4,1,0.9391799999999999,-42.7,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1
0.8490000000000001,5076.2,-2.9,1,0.92201,-31.4,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
0.982,4963.6,-1.1,1,0.94601,-49.5,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1
4.855,5191.0,1.1,0,0.93994,-36.4,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1.281,5099.1,-1.8,1,0.9289299999999998,-46.2,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,1
4.968,5228.1,1.4,1,0.9391799999999999,-42.7,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
4.959292431315883,5228.1,1.4,1,0.9391799999999999,-42.7,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1
1.3886692781278671,5099.1,-1.8,1,0.93075,-47.1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
1.291,5099.1,-1.8,1,0.9289299999999998,-46.2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
0.880279833487455,5076.2,-2.9,1,0.92201,-31.4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
1.266,5076.2,-2.9,1,0.92963,-40.8,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1
1.281,5099.1,-1.8,1,0.9289299999999998,-46.2,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1
4.86,5191.0,1.1,0,0.93994,-36.4,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
4.12,5195.8,-0.1,1,0.932,-42.0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1
4.9639999999999995,5228.1,1.4,1,0.93444,-36.1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.266,5099.1,-1.8,1,0.9289299999999998,-46.2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
4.86,5191.0,1.1,0,0.93994,-36.4,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0
4.8580000000000005,5191.0,1.1,0,0.93994,-36.4,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
4.961,5228.1,1.4,1,0.9391799999999999,-42.7,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0
1.2990000000000002,5099.1,-1.8,1,0.9289299999999998,-46.2,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
4.963,5228.1,1.4,0,0.9391799999999999,-42.7,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
4.857,5191.0,1.1,0,0.93994,-36.4,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
1.268,5076.2,-2.9,1,0.92963,-40.8,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1
1.327,5099.1,-1.8,1,0.9289299999999998,-46.2,0,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0
4.962,5228.1,1.4,1,0.9391799999999999,-42.7,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
1.344,5099.1,-1.8,1,0.9289299999999998,-46.2,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1
4.96,5228.1,1.4,0,0.94465,-41.8,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
1.405,5099.1,-1.8,1,0.93075,-47.1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1
0.6521770552812678,5008.7,-1.8,1,0.93369,-34.8,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1
0.72,5017.5,-3.4,0,0.92431,-26.9,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
1.327,5099.1,-1.8,1,0.9289299999999998,-46.2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
4.963625999053859,5228.1,1.4,1,0.93444,-36.1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
1.2604237705064736,5076.2,-2.9,1,0.92963,-40.8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
0.879,4963.6,-1.1,1,0.94199,-37.5,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1
1.661228343030715,5099.1,-1.8,1,0.92843,-50.0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1
4.191,5195.8,-0.1,0,0.932,-42.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
4.964307180645439,5228.1,1.4,1,0.93444,-36.1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1
1.291,5099.1,-1.8,1,0.9289299999999998,-46.2,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,1,0
4.0760000000000005,5195.8,-0.1,1,0.932,-42.0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0
1.262,5076.2,-2.9,1,0.92963,-40.8,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1
4.962,5228.1,1.4,1,0.93444,-36.1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
4.6866647670569845,5195.8,-0.1,1,0.932,-42.0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1
4.962,5228.1,1.4,1,0.9391799999999999,-42.7,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1
0.7346195762990418,5017.5,-3.4,1,0.92431,-26.9,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1
0.8690000000000001,5076.2,-2.9,1,0.92201,-31.4,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1
4.12,5195.8,-0.1,1,0.932,-42.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
4.968,5228.1,1.4,1,0.9391799999999999,-42.7,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1.252,5076.2,-2.9,1,0.92963,-40.8,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0
1.415,5099.1,-1.8,1,0.93075,-47.1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
4.963,5228.1,1.4,1,0.9391799999999999,-42.7,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1
4.961,5228.1,1.4,0,0.9391799999999999,-42.7,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
4.86,5191.0,1.1,0,0.93994,-36.4,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1.7556884279306786,5099.1,-1.8,1,0.92843,-50.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1
4.963,5228.1,1.4,1,0.9391799999999999,-42.7,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1.0378348677216842,4963.6,-1.1,1,0.9461639867131106,-49.620592004243285,1,0,0,0,2,1,1,0,0,1,0,0,0,0,0,0,1,1
4.8580000000000005,5191.0,1.1,0,0.93994,-36.4,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
4.856,5191.0,1.1,0,0.93994,-36.4,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0
4.962,5228.1,1.4,1,0.9391799999999999,-42.7,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
4.965871294995269,5228.1,1.4,1,0.93444,-36.1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
1.679897521920274,5099.1,-1.8,1,0.92843,-50.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
4.968,5228.1,1.4,1,0.93444,-36.1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0
4.0760000000000005,5195.8,-0.1,1,0.932,-42.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1
4.864,5228.1,1.4,0,0.94465,-41.8,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
4.0760000000000005,5195.8,-0.1,1,0.932,-42.0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0
4.9639999999999995,5228.1,1.4,1,0.93444,-36.1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
0.7264182300498386,5017.5,-3.4,1,0.92431,-26.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
0.715,5017.5,-3.4,1,0.92649,-30.1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1
4.856,5191.0,1.1,0,0.93994,-36.4,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
0.8782605088782308,5076.2,-2.9,1,0.92201,-31.4,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1
4.959,5228.1,1.4,0,0.94465,-41.8,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4.962,5228.1,1.4,0,0.94465,-41.8,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
0.8809999999999999,5076.2,-2.9,1,0.92201,-31.4,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
4.12,5195.8,-0.1,1,0.932,-42.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
4.864,5228.1,1.4,0,0.94465,-41.8,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
1.0070000000000001,5076.2,-2.9,1,0.92469,-33.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
0.7120000000000001,5023.5,-3.0,1,0.9271299999999999,-33.0,0,0,0,1,2,1,0,0,0,0,0,0,1,1,0,0,1,0
4.1530000000000005,5195.8,-0.1,1,0.932,-42.0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
4.857,5191.0,1.1,0,0.93994,-36.4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4.962,5228.1,1.4,1,0.9391799999999999,-42.7,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
0.7140000000000001,5017.5,-3.4,1,0.92649,-30.1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
4.856,5191.0,1.1,0,0.93994,-36.4,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
1.266,5099.1,-1.8,1,0.9289299999999998,-46.2,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0
4.8580000000000005,5191.0,1.1,0,0.93994,-36.4,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
1.405,5099.1,-1.8,1,0.93075,-47.1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0
0.8809999999999999,5076.2,-2.9,1,0.92201,-31.4,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1
1.291,5099.1,-1.8,1,0.9289299999999998,-46.2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0
1.262,5076.2,-2.9,1,0.92963,-40.8,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1
4.965,5228.1,1.4,1,0.93444,-36.1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1
4.856,5191.0,1.1,0,0.93994,-36.4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
1.2654990778148472,5076.2,-2.9,1,0.92963,-40.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
4.959,5228.1,1.4,0,0.94465,-41.8,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
4.957338584740786,5228.1,1.4,1,0.9391799999999999,-42.7,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1
1.405,5099.1,-1.8,1,0.93075,-47.1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
4.958,5228.1,1.4,1,0.9391799999999999,-42.7,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0
4.962,5228.1,1.4,1,0.9391799999999999,-42.7,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
4.12,5195.8,-0.1,1,0.932,-42.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
0.659,5008.7,-1.8,1,0.9374899999999999,-34.6,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
4.8660000000000005,5228.1,1.4,0,0.94465,-41.8,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0
4.96,5228.1,1.4,0,0.94465,-41.8,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
0.6970000000000001,5008.7,-1.8,1,0.93876,-40.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
0.684,5008.7,-1.8,0,0.93876,-40.0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0
4.191,5195.8,-0.1,1,0.932,-42.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
1.281,5099.1,-1.8,1,0.9289299999999998,-46.2,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
4.9650135158612585,5228.1,1.4,1,0.93444,-36.1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
4.857,5191.0,1.1,0,0.93994,-36.4,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
1.2990000000000002,5099.1,-1.8,1,0.9289299999999998,-46.2,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
4.962,5228.1,1.4,1,0.9391799999999999,-42.7,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1
4.064097937820127,5195.8,-0.1,1,0.932,-42.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
4.202730954257679,5195.8,-0.1,1,0.932,-42.0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1
0.716,5017.5,-3.4,1,0.92649,-30.1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1
4.857,5191.0,1.1,0,0.93994,-36.4,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
4.961,5228.1,1.4,1,0.9391799999999999,-42.7,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0
0.654,5008.7,-1.8,1,0.93369,-34.8,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0
4.958,5228.1,1.4,0,0.94465,-41.8,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0
0.722,5017.5,-3.4,1,0.92431,-26.9,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1
4.879263440975802,5228.1,1.4,0,0.94465,-41.8,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1
0.8497202216517084,5076.2,-2.9,1,0.92201,-31.4,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1
4.9639999999999995,5228.1,1.4,1,0.93444,-36.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0.864178034499111,4991.6,-1.7,1,0.94215,-40.3,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
4.961086489513686,5228.1,1.4,1,0.9391799999999999,-42.7,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
4.857,5191.0,1.1,0,0.93994,-36.4,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1.405,5099.1,-1.8,1,0.93075,-47.1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0
4.962,5228.1,1.4,0,0.94465,-41.8,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1.3729954717803643,5099.1,-1.8,1,0.93075,-47.1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1
4.963,5228.1,1.4,1,0.9391799999999999,-42.7,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
0.8959999999999999,4991.6,-1.7,1,0.94215,-40.3,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1
1.405,5099.1,-1.8,1,0.93075,-47.1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
4.663,5195.8,-0.1,0,0.932,-42.0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
4.962,5228.1,1.4,1,0.9391799999999999,-42.7,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0
4.965,5228.1,1.4,1,0.93444,-36.1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
1.365,5099.1,-1.8,1,0.93075,-47.1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1
0.8744609903491771,5076.2,-2.9,1,0.92201,-31.4,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1
4.856,5191.0,1.1,0,0.93994,-36.4,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
4.96,5228.1,1.4,1,0.9391799999999999,-42.7,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1
4.961,5228.1,1.4,1,0.9391799999999999,-42.7,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
4.245,5195.8,-0.1,0,0.932,-42.0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1
1.365,5099.1,-1.8,1,0.93075,-47.1,1,0,0,1,2,1,0,0,0,0,0,0,0,0,1,0,1,1
0.7384875127659609,5017.5,-3.4,1,0.92431,-26.9,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1
1.663,5099.1,-1.8,1,0.92843,-50.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
4.962,5228.1,1.4,0,0.9391799999999999,-42.7,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.8756509996564502,5076.2,-2.9,1,0.92201,-31.4,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1
1.417708748249526,5099.1,-1.8,1,0.93075,-47.1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1
4.86,5191.0,1.1,0,0.93994,-36.4,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
4.857,5191.0,1.1,0,0.93994,-36.4,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
0.7214065127764785,4991.6,-1.7,1,0.94055,-39.8,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1
4.962,5228.1,1.4,1,0.9391799999999999,-42.7,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
0.843220695055922,4991.6,-1.7,1,0.94215,-40.3,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1
4.857,5191.0,1.1,0,0.93994,-36.4,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
4.855,5191.0,1.1,0,0.93994,-36.4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
4.96,5228.1,1.4,0,0.9391799999999999,-42.7,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
4.1530000000000005,5195.8,-0.1,1,0.932,-42.0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1
4.968,5228.1,1.4,1,0.93444,-36.1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1
1.291,5099.1,-1.8,1,0.9289299999999998,-46.2,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1
4.962,5228.1,1.4,1,0.9391799999999999,-42.7,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0
4.959,5228.1,1.4,0,0.94465,-41.8,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
4.86,5191.0,1.1,0,0.93994,-36.4,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0
4.961,5228.1,1.4,1,0.9391799999999999,-42.7,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
1.2990000000000002,5099.1,-1.8,1,0.9289299999999998,-46.2,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0
4.021,5195.8,-0.1,0,0.932,-42.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.7153914595286791,5017.5,-3.4,1,0.92649,-30.1,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1
1.6074734741102183,5099.1,-1.8,1,0.92843,-50.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1
4.1530000000000005,5195.8,-0.1,1,0.932,-42.0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0
1.291,5099.1,-1.8,1,0.9289299999999998,-46.2,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1
4.962,5228.1,1.4,0,0.94465,-41.8,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
4.855,5191.0,1.1,0,0.93994,-36.4,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0
4.96,5228.1,1.4,0,0.94465,-41.8,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
1.281,5099.1,-1.8,1,0.9289299999999998,-46.2,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
0.6679999999999999,5008.7,-1.8,1,0.93876,-40.0,1,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,1,1
0.7371612213545369,5017.5,-3.4,1,0.92431,-26.9,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1
1.2990000000000002,5099.1,-1.8,1,0.9289299999999998,-46.2,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
4.96,5228.1,1.4,1,0.9391799999999999,-42.7,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1
4.958,5228.1,1.4,1,0.9391799999999999,-42.7,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0
1.405,5099.1,-1.8,1,0.93075,-47.1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
1.6229146674565167,5099.1,-1.8,1,0.92843,-50.0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1
0.873,5076.2,-2.9,1,0.92201,-31.4,1,0,0,1,2,1,0,0,0,0,1,0,0,0,0,0,1,0
4.0760000000000005,5195.8,-0.1,1,0.932,-42.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0
4.861373161269965,5191.0,1.1,0,0.93994,-36.4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1
1.264894879797554,5099.1,-1.8,1,0.9289299999999998,-46.2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
0.643,5008.7,-1.8,1,0.93369,-34.8,1,0,0,1,3,0,0,1,0,1,0,1,0,0,0,0,1,1
4.96,5228.1,1.4,1,0.9391799999999999,-42.7,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
4.961,5228.1,1.4,0,0.94465,-41.8,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
4.962,5228.1,1.4,1,0.93444,-36.1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0
0.715,5023.5,-3.0,0,0.9271299999999999,-33.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
4.965,5228.1,1.4,1,0.93444,-36.1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
1.281,5099.1,-1.8,1,0.9289299999999998,-46.2,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1
1.405,5099.1,-1.8,1,0.93075,-47.1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1.266,5076.2,-2.9,1,0.92963,-40.8,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
1.365,5099.1,-1.8,1,0.93075,-47.1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1
1.3183360853997876,5099.1,-1.8,1,0.9289299999999998,-46.2,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1
4.863534701127193,5191.0,1.1,0,0.93994,-36.4,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
1.392,5099.1,-1.8,1,0.93075,-47.1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1
4.449421337627829,5195.8,-0.1,1,0.932,-42.0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1
1.365,5099.1,-1.8,1,0.93075,-47.1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1
4.965,5228.1,1.4,1,0.93444,-36.1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.7378136692840191,5017.5,-3.4,1,0.92431,-26.9,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1
1.7678607466981788,5099.1,-1.8,1,0.92843,-50.0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1
4.962593124949097,5228.1,1.4,1,0.9391799999999999,-42.7,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1
4.963,5228.1,1.4,1,0.9391799999999999,-42.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
4.021,5195.8,-0.1,1,0.932,-42.0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0
4.963,5228.1,1.4,1,0.9391799999999999,-42.7,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
0.9970563957391886,4963.6,-1.1,1,0.94601,-49.5,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1
4.961,5228.1,1.4,1,0.9391799999999999,-42.7,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
